1.098623243169103	xi - Ascension to Heaven (Elysium) <Jinjin>	8.820064401626587	9.050141096115112	9.645442962646484	10.355940341949463	10.726906204223633
1.4411405741630223	m108 - * Crow Solace * (richard's 7K Soluis) <Critical_Star>	8.652880668640137	8.944954633712769	10.097880840301514	11.53611946105957	12.082173824310303
2.147796039425768	Utsu-P feat.Kagamine Rin - Tokyo Teddy Bear (SHD) <puxtu>	6.534561347961426	6.717350482940674	7.191941261291504	7.9208455085754395	8.3815092086792
1.3326214946316597	kamome sano - archive::zip (GRAVITY) <Fresh Chicken>	8.289219951629638	8.519470691680908	9.099508285522461	9.860702991485596	10.342616653442382
1.98539712823509	S-C-U feat. Qrispy Joybox - anemone (Kawa & Julie's 8K Extra) <Julie>	7.432152152061462	7.859614253044128	8.536409378051758	9.247036218643188	9.685418367385864
1.6253115651080434	Yooh - Ice Angel (Euphoria) <pporse>	8.240107917785645	8.424642562866211	8.763117790222168	9.280025482177734	9.712697410583496
1.1174436566463555	Camellia as "Bang Riot" - Blastix Riotz (Shirou's EXTRA) <Fresh Chicken>	7.092899990081787	7.488370656967163	8.25886058807373	9.175573825836182	9.99025650024414
0.7243916901087347	XeoN - Xeus (LV.12 Leggendaria) <My Angel Azusa>	8.349887657165528	8.542686462402344	8.968546390533447	9.386487483978271	9.664911222457885
1.7022575620903677	D(ABE3) - MANIERA (Masterpiece) <iJinjin>	8.997823715209961	9.366497993469238	10.203076362609863	11.364867210388184	12.737001991271972
1.0318070967368553	kamome sano Electric Orchestra - HE4VEN ~Tengoku e Youkoso~ (HEAVENLY) <Fresh Chicken>	6.840581512451172	7.059999227523804	7.712262153625488	8.612306118011475	9.229845428466795
0.8114602378874207	MAZARE - Mazare Party (Ash's 6K Extra) <Insp1r3>	8.280570936203002	8.594916820526123	9.23352336883545	9.945542097091675	10.29717116355896
1.1863183992595516	MAZARE - Mazare Party (Ash's 4K Extra) <Insp1r3>	6.951718354225159	7.1389347314834595	7.524343490600586	8.105273008346558	8.419082403182983
1.5757813286909856	DJ SHARPNEL - Touch the angel (K-ON!!) <pporse>	8.35765495300293	8.642058372497559	9.217782974243164	9.939203977584839	10.614711380004882
1.6932289596096097	Camellia as "Bang Riot" - Blastix Riotz (GRAVITY) <Fresh Chicken>	8.149496126174927	8.635073900222778	9.378505229949951	10.206813335418701	10.778532266616821
1.9151870356987297	DJ Genki vs. Camellia feat. moimoi - Sunshine (7K Luminescence) <Turrim>	8.787242889404297	9.156110763549805	10.057483673095703	12.065011024475098	14.417197227478027
1.6831200474696706	Gekikara Mania - Deublithick (Blocko's Extra) <_underjoy>	8.198246479034424	8.476282119750977	9.015260696411133	9.88002324104309	10.369654560089112
1.144501220871432	KRUX - Illusion of Inflict (7K Kruxified) <Reba>	8.581278800964355	8.926122665405273	9.983957290649414	11.797282218933105	12.26431484222412
1.6634684547323204	Shoujo - Reminiscing (Black Another) <- R e b a ->	8.39511489868164	8.66072702407837	9.07811975479126	9.679802894592285	10.110954284667969
1.4530678900643565	Team Grimoire - C18H27NO3(extend) (4K Capsaicin) <[Shana Lesus]>	6.663405013084411	7.00955069065094	7.7814881801605225	8.373127222061157	8.721790885925293
1.7973480182263601	ginkiha - Anemoi (Daybreak) <[ A v a l o n ]>	6.27662456035614	6.422268748283386	6.748797655105591	7.353347301483154	7.643201470375061
1.2945050195937249	void - Just Hold on (To All Fighters) (Blocko & Soul's Extra) <Blocko>	8.73315076828003	9.133845806121826	10.337628364562988	11.972423553466797	12.79587616920471
1.2765457913872054	Yooh - FIRE FIRE -DARK BLAZE REMIX- (GRAVITY) <Shinzo->	8.826229667663574	9.072885513305664	9.716636657714844	10.526928901672363	10.938326835632324
0.7722672900654476	xi - Double Helix (Nucleic) <Level 51>	8.299386501312256	8.462074279785156	8.747418880462646	9.078852653503418	9.327451753616332
1.7997820105454105	Kucchi- - Remilia ~Kyuuketsuki no Tame no Kyousoukyoku (Concerto Cruento) <Garalulu>	8.641983795166015	8.89345645904541	9.5136079788208	10.294853210449219	10.811620903015136
1.6286700321925076	DragonForce - Symphony of the Night (Rhapsody of the Warriors // 6K) <ajeemaniz>	8.650716018676757	9.003883361816406	9.861010551452637	11.184873580932617	12.11995792388916
